input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12
13.0,-4.0,13.0,15.0,31.0,7.0,17.0,0.029963423050238802,25.975170521147326,160.41849330146803,133.02594149733434,45.02482580584994
-9.0,15.0,17.0,23.0,31.0,30.0,32.0,82.06630946342221,112.53000861948348,92.76580097330537,34.013656221478314,168.77949454382787
-1.0,-11.0,26.0,10.0,14.0,13.0,14.0,147.21286592105307,157.6068978536428,37.09481529375329,1.080716608637089,28.901771245965023
3.0,-7.0,5.0,19.0,16.0,17.0,29.0,176.12720333079875,155.24282635705313,129.23706373636026,154.32134416839526,86.00874715103302
-7.0,-3.0,3.0,15.0,31.0,2.0,22.0,31.687138760319456,155.37106236368567,152.04418772447863,157.10701231643756,9.19577306110606
-8.0,16.0,16.0,4.0,20.0,18.0,29.0,70.01531926989193,125.79056369535304,170.74758527709645,100.28107581049571,108.47544006152887
15.0,16.0,18.0,9.0,20.0,12.0,16.0,38.794832925982845,87.94622058447428,84.778731650236,176.80856178284898,133.74406822887397
-8.0,3.0,25.0,5.0,2.0,30.0,21.0,126.30475834121326,78.53752648848982,192.45782580475012,43.40744676365975,184.1674470991241
-7.0,11.0,9.0,16.0,3.0,22.0,30.0,145.61949420901476,33.81614834927107,125.86731224667567,135.7822996804135,156.08122616007645
-11.0,8.0,5.0,22.0,10.0,20.0,29.0,6.10736180793181,127.60058977645383,183.49129037596907,105.23160517730821,82.43510981286502
-15.0,11.0,5.0,6.0,21.0,24.0,12.0,34.891671135958546,88.33570094277043,142.2746244667485,146.28674327495318,173.15477656754493
-7.0,16.0,30.0,19.0,4.0,15.0,13.0,137.99654617770497,123.76224281674513,32.321707613060454,193.7723978601075,121.80315198765595
-3.0,4.0,7.0,29.0,23.0,18.0,33.0,144.40397372617463,122.94733595011489,138.3835018074435,192.16058250980376,75.33432377552917
-4.0,7.0,6.0,3.0,16.0,18.0,33.0,151.2736215021822,127.55048114997636,18.6152592232135,170.77189615826975,183.49046224928972
10.0,-4.0,28.0,24.0,22.0,32.0,13.0,163.8509147269915,71.84740635385467,159.43188158707835,98.7558942659021,7.303363278556474
-3.0,1.0,2.0,32.0,15.0,27.0,15.0,108.32866314233056,3.73481172792709,18.806910457486815,109.25509248854863,196.34857764853612
10.0,1.0,23.0,18.0,26.0,29.0,17.0,146.5931209497224,41.209121941493486,153.74657366362618,75.69062423477367,177.42179182104329
5.0,0.0,15.0,22.0,4.0,32.0,19.0,0.8636032268920513,185.64071663702094,48.3702636176299,129.9615751418467,142.47382312210974
12.0,-10.0,30.0,13.0,8.0,21.0,30.0,140.14323264229486,98.30326597713078,70.23086867959212,69.92375573532527,150.40742290066277
-1.0,-3.0,24.0,26.0,24.0,18.0,11.0,9.395560589495311,134.83605037586653,95.80874784454055,61.85060106383855,86.48974943469976
16.0,-2.0,15.0,21.0,4.0,32.0,3.0,160.16654925093616,71.61453793632234,86.19377830111463,75.0502118390346,178.07285173754963
14.0,-15.0,29.0,9.0,31.0,33.0,4.0,88.51857348073094,44.21795285825423,6.391406596285876,125.69794554190527,131.67115957690638
3.0,-2.0,12.0,28.0,21.0,8.0,20.0,115.75532704766,56.538946691086764,17.24989562157404,81.5090197256119,29.546300898777254
-3.0,-15.0,16.0,4.0,20.0,24.0,3.0,42.73614526954654,116.0688721024661,127.3871308406595,24.788535596999584,188.1963608774349
9.0,-10.0,7.0,31.0,9.0,21.0,25.0,139.26963222202596,126.68821258008956,66.84792592354351,14.102381715302625,110.41477393853026
-1.0,-14.0,11.0,26.0,13.0,4.0,31.0,43.689544052828325,58.22985862369707,19.672282866615177,163.20767826200787,156.96228734840187
0.0,-15.0,14.0,32.0,17.0,29.0,14.0,159.09634432524527,179.55981493289372,58.66032274525486,39.41945037399186,187.20125811070005
0.0,-11.0,18.0,19.0,5.0,17.0,25.0,1.1503366353819322,162.57323416498528,39.86573486088651,124.77506329912099,79.04989543491456
4.0,15.0,18.0,23.0,2.0,28.0,14.0,12.75822784350742,38.82713333788623,77.84624319463957,120.76900983938854,130.44207130959907
-11.0,8.0,30.0,11.0,26.0,28.0,12.0,161.4870892099643,169.7380785364942,129.37170190991853,27.757697259085923,150.16570831943704
1.0,-16.0,20.0,22.0,17.0,8.0,29.0,148.52151143858853,172.03046610262447,127.39908740879106,82.97575605249166,38.89550855709878
12.0,-11.0,11.0,15.0,20.0,33.0,21.0,138.63420885618575,56.833674653833334,155.33643880226236,72.18824684158885,189.1826967585503
16.0,-7.0,23.0,32.0,29.0,19.0,29.0,40.03067120074781,88.49219420394286,110.14649490919544,175.9507940170539,184.04920128122123
12.0,11.0,18.0,27.0,13.0,2.0,19.0,123.14990223863657,190.20429537828085,80.37643489799977,191.16044674804706,99.7530564582449
6.0,4.0,4.0,21.0,25.0,28.0,29.0,38.247766019813234,121.63147509819969,96.26642083494555,19.015186099284943,45.53577400620152
-9.0,16.0,27.0,26.0,16.0,26.0,25.0,143.74347726819485,16.7627815887148,117.83556109745568,20.494387381179724,37.62321368009995
10.0,16.0,25.0,22.0,27.0,13.0,22.0,113.73389911071763,84.67942776024611,13.718323492415706,126.923775018823,163.7896528187057
10.0,7.0,26.0,24.0,22.0,3.0,31.0,31.64310072525449,124.95543141813974,187.24625070384383,4.69877477780567,143.03055558253374
9.0,3.0,28.0,4.0,32.0,19.0,9.0,130.9831254381463,126.45620345180211,52.37157938374006,144.5397353484889,115.03455710620307
-16.0,-11.0,2.0,16.0,27.0,28.0,19.0,107.31563614545698,152.75388909717933,78.74419750574857,65.53932623878825,44.051152373569735
15.0,14.0,2.0,32.0,24.0,28.0,13.0,189.5181337639091,25.70272104794644,166.65191838862972,42.797793407104365,138.96943987569475
0.0,5.0,25.0,8.0,6.0,15.0,7.0,59.33831946611217,30.202041880694907,96.04426359829881,127.93390302923058,194.90104533907703
-13.0,0.0,16.0,30.0,16.0,16.0,20.0,43.97810413043732,143.4612241548804,171.88951958359996,54.731297208184195,185.20538848426548
9.0,5.0,29.0,23.0,29.0,27.0,18.0,107.05986665578155,165.5889311976757,157.98211591005293,10.161660092900803,198.132239051254
9.0,15.0,22.0,8.0,18.0,26.0,10.0,180.0163551908454,87.18299615981158,3.6913440875201875,108.08459589455393,12.44249365533161
2.0,16.0,6.0,22.0,32.0,16.0,3.0,195.32414741633323,146.5558897890419,112.50390323863999,153.73977645097688,48.935037605273244
-1.0,9.0,23.0,21.0,27.0,22.0,20.0,165.27757922855503,166.43943598607558,115.52648052827283,73.27023105728074,163.72604634028784
8.0,1.0,20.0,18.0,27.0,2.0,18.0,6.08700186082507,103.94778962802,181.6458896727132,102.87809070464509,24.897708598336198
-3.0,-15.0,29.0,29.0,21.0,16.0,29.0,171.66110600113916,102.3257008711177,102.5162577151988,16.114101351065525,41.64288019982574
14.0,-9.0,13.0,2.0,31.0,20.0,3.0,126.34501742038098,99.51972305595487,60.88862505359862,44.85866033115145,23.034440435815217
-13.0,6.0,32.0,31.0,29.0,23.0,27.0,186.3092608243789,89.26574170673175,149.9890357745882,113.44932132813533,183.6375110253686
1.0,-11.0,14.0,11.0,27.0,2.0,29.0,134.09436420376323,107.35969655769169,110.9155251306134,151.8093168006552,90.18191865685618
12.0,-7.0,30.0,21.0,19.0,29.0,28.0,195.11193999574468,92.20249230964903,176.90999956362015,57.86280218874771,169.01008551439867
-7.0,-9.0,16.0,31.0,10.0,24.0,21.0,120.85663965920301,94.5338069971046,125.56879922180005,27.029466771642685,55.393379520559336
6.0,-6.0,15.0,20.0,24.0,30.0,12.0,89.92153825322706,55.966898788314204,26.69456486686743,102.0089386240551,167.27217033920368
-6.0,-3.0,14.0,2.0,25.0,19.0,23.0,69.28693724833312,159.6008785664615,146.3285826222194,69.54267985649709,127.49559406392368
0.0,-5.0,5.0,14.0,12.0,4.0,31.0,114.07195013480616,155.85324882785022,143.3845420756374,8.692682691127352,159.9993302292851
-5.0,4.0,27.0,2.0,10.0,15.0,29.0,4.690131661750829,178.82849722866496,32.33910551559751,65.22951822228747,141.35903553595165
8.0,-10.0,19.0,7.0,24.0,21.0,24.0,66.68256087692362,90.87057910962662,135.87546582835108,4.4364206417395025,94.93909012189646
9.0,-16.0,8.0,27.0,25.0,20.0,24.0,193.4545734336082,76.69151639107127,85.9665580058911,62.88246991579902,122.56157698825241
7.0,-12.0,30.0,13.0,28.0,2.0,13.0,4.870558181158313,100.22108106611891,181.95095672597031,127.15176545748652,97.70944291150919
12.0,-7.0,3.0,13.0,10.0,11.0,4.0,157.74260278299346,70.66870966377859,26.482429463126287,169.93189516416163,149.48533633916514
-3.0,-10.0,17.0,18.0,11.0,33.0,30.0,74.68779319149765,49.72549388297338,48.1997117618856,198.69349022807003,47.350568555027216
-4.0,-11.0,16.0,25.0,17.0,18.0,33.0,15.552875693013224,59.139538575735685,170.06498320329845,91.58091315877328,117.01013592164561
-1.0,1.0,10.0,27.0,9.0,22.0,30.0,102.37945736370007,191.75546885542272,16.072337268316737,116.03024090223127,90.85719691411728
-3.0,1.0,8.0,26.0,6.0,14.0,21.0,88.8192451278115,10.951086499058448,106.83727665956184,148.60557451646065,118.55328703255665
4.0,-9.0,29.0,2.0,3.0,9.0,21.0,128.823755230809,128.60656655717167,195.32031191446316,173.98380515233706,22.381393156745013
-10.0,13.0,13.0,19.0,31.0,12.0,3.0,56.656715594345286,41.01195911673725,174.7955883926046,122.00869569665626,143.29061548136633
15.0,5.0,12.0,30.0,21.0,9.0,18.0,109.54657868102413,136.33020311527605,45.591963783079834,115.40751647879324,0.13069744980391818
-15.0,2.0,29.0,16.0,32.0,22.0,25.0,125.04965109623521,159.00731990655376,33.98016976876801,35.20922268095601,122.41020953790583
-16.0,8.0,7.0,3.0,16.0,9.0,14.0,25.998867288924398,80.90127044124328,192.76126792409283,34.921199724854276,29.81009096215732
10.0,4.0,21.0,6.0,19.0,9.0,7.0,144.7654732259538,12.182090456618466,124.76285185192886,73.37487061278512,159.94331574274113
-14.0,-8.0,5.0,32.0,33.0,14.0,22.0,86.72837180617738,144.09978457260948,126.89041617555287,33.225951684527914,191.58067576146217
-10.0,-9.0,32.0,26.0,8.0,4.0,12.0,34.87130522918418,173.58694308274693,48.686993309652735,46.92553130417183,146.6407910921901
-6.0,2.0,14.0,26.0,16.0,23.0,28.0,39.112101096532626,100.27762621485459,101.584252717077,120.87085354176827,108.76578822688296
5.0,-10.0,3.0,11.0,24.0,6.0,2.0,157.2690288068544,106.22927955782282,22.400091594635985,99.28801386096957,80.95250542599872
8.0,9.0,27.0,30.0,30.0,6.0,25.0,119.74343435581783,84.28450356406572,198.3454011083205,58.98830481372621,164.70004085487585
-6.0,4.0,11.0,27.0,15.0,2.0,32.0,97.20950084311085,194.92941735271953,76.80009251570992,95.83637887401008,122.60194782895786
-11.0,9.0,13.0,27.0,25.0,25.0,33.0,74.24652015442095,108.41319476950974,129.60700777680634,32.895776368681105,143.9882373270266
12.0,-6.0,18.0,33.0,27.0,29.0,20.0,110.80884074819465,164.48485254107007,154.69769694376697,143.02693719229387,103.42321457345847
12.0,-13.0,14.0,4.0,19.0,25.0,32.0,83.31378136498195,138.24865408296074,105.91400112803926,9.19688425172418,186.6764930633346
2.0,-3.0,26.0,22.0,18.0,26.0,31.0,86.07609276570065,41.07494701433645,51.25485092672726,119.71489492990759,116.81452130255192
-3.0,6.0,21.0,30.0,8.0,18.0,6.0,58.5454205576579,120.49928386342685,40.564715211770896,70.12435889022458,70.08721469710797
-14.0,3.0,28.0,3.0,29.0,28.0,7.0,116.89141301412135,29.486666905659376,174.60456549231668,167.2398290082911,55.26617334340263
8.0,-6.0,32.0,3.0,17.0,6.0,32.0,9.235968514416637,14.64303790941277,57.813547412574366,14.572641408200493,126.79164368967714
11.0,13.0,29.0,11.0,6.0,14.0,21.0,182.49681862103222,156.4030022819893,90.99871114665403,144.39797366408555,71.45989257976318
-16.0,8.0,26.0,10.0,3.0,28.0,11.0,90.80152731813476,89.81721737039314,86.64407632196162,129.19365982352258,75.16762520815521
-3.0,9.0,26.0,7.0,19.0,21.0,18.0,21.018617826790553,43.48711603325004,81.6541145357948,34.18458546304506,42.28539789212131
-9.0,-1.0,14.0,13.0,25.0,14.0,9.0,7.4066400402347465,146.17593091101796,79.54509666909664,62.25103060979102,2.779825345000142
-7.0,-16.0,32.0,33.0,30.0,18.0,15.0,85.2287073550561,85.33864764720114,54.798169546732154,127.14345967380136,103.90167766041316
-13.0,14.0,18.0,30.0,7.0,13.0,5.0,107.1569863972873,172.83043993922408,179.02110226196405,56.805862031947065,19.609189547256122
6.0,-1.0,4.0,8.0,20.0,24.0,21.0,2.36876646282258,53.08062036068024,33.42624053946723,106.06321855147141,62.961075264182156
-12.0,9.0,26.0,25.0,26.0,13.0,25.0,30.46586264035629,150.13372893768457,157.9109242313961,69.2515998172976,40.67588560980751
-15.0,-9.0,18.0,15.0,2.0,23.0,31.0,101.79228704131178,113.14871124542283,103.67106558099132,156.8469587383271,56.003429485746146
-7.0,2.0,24.0,9.0,23.0,30.0,31.0,196.17135183715035,140.10240242421634,111.2892736595691,187.26935419931385,183.4944957379965
-12.0,-15.0,28.0,13.0,10.0,23.0,20.0,7.443327588231741,63.26229758604873,112.95727664763567,81.98435008912588,50.39611722710764
0.0,2.0,10.0,21.0,10.0,15.0,2.0,83.9799321270482,116.64385729300307,91.39325776281053,70.90392819856304,165.79517431266024
-10.0,6.0,16.0,8.0,21.0,24.0,20.0,88.00104141633021,84.23224703998574,48.04402925614553,153.1707825507328,178.34476621233048
-2.0,10.0,4.0,17.0,8.0,3.0,10.0,149.86959216451427,5.681005194068844,109.58652364000936,40.17690258750921,104.25110385025509
11.0,6.0,13.0,25.0,19.0,26.0,19.0,147.27599652686763,50.143294523432466,11.376056154013959,99.66847279775189,58.66431064075024
6.0,2.0,28.0,32.0,3.0,33.0,21.0,51.14574274665169,93.22305541096787,183.7614988830653,115.61430390102541,169.40817197078073
-4.0,0.0,32.0,8.0,10.0,30.0,25.0,191.17905001748267,5.208658665274446,162.83994317628066,130.31584268055246,130.9187868624637
3.0,9.0,12.0,10.0,13.0,12.0,12.0,129.92066367721685,118.44926618274971,172.98709060546904,48.31087109997376,190.40364303859053
-11.0,-1.0,15.0,16.0,25.0,24.0,28.0,42.355704665979445,3.57714848625017,159.35741579227746,115.60954339120282,124.19120782531496
-5.0,16.0,5.0,31.0,25.0,32.0,14.0,46.423987760001204,124.20711439478951,44.61043127751951,48.87841002153317,65.15972762860207
-10.0,-9.0,32.0,8.0,21.0,11.0,8.0,2.3496459847828,157.98932165115386,65.14296262605784,101.55031807380557,134.81635905062305
-10.0,-6.0,19.0,29.0,11.0,3.0,21.0,60.89278284862205,142.62241339029526,107.46203891108144,125.39988528808254,18.293004754303087
1.0,-8.0,25.0,29.0,7.0,3.0,30.0,133.58746841913577,109.3341305334497,71.60959675508568,6.290796020075762,151.66629110901104
-16.0,-1.0,30.0,30.0,18.0,31.0,7.0,199.18770442972487,160.56577671337294,5.3488766854767,72.10179733152896,143.58926292681733
-9.0,-2.0,21.0,13.0,32.0,8.0,31.0,153.4969877028503,120.73475352207714,156.50891936406555,196.0177596620139,132.50285226869488
14.0,-12.0,22.0,8.0,18.0,8.0,20.0,190.0713827469949,122.24296358555837,186.39755049129843,116.21663752717657,142.46160586166627
9.0,-9.0,3.0,24.0,11.0,20.0,3.0,30.14662776314758,173.68304253020256,153.58856030107623,37.940379453230236,130.56874303882248
0.0,9.0,30.0,33.0,5.0,33.0,24.0,53.49637970039473,20.56105975149176,178.8256796399079,66.67139857113979,185.91034076520424
-16.0,12.0,26.0,11.0,7.0,8.0,25.0,152.42059625866125,24.356195020692418,150.43835194895175,149.33519522481564,29.936508021095243
2.0,-16.0,30.0,18.0,7.0,7.0,13.0,176.0771127823771,41.74690714063543,91.67413898436001,24.941639010232876,33.20402617104288
-11.0,-5.0,8.0,31.0,13.0,9.0,14.0,114.37988032507486,87.33614022389027,118.00683684162223,58.13068937307631,58.9651351565847
-2.0,-10.0,28.0,18.0,5.0,9.0,30.0,195.6302256139364,100.99959495556999,191.1565488238565,171.69727006784314,124.39323374703702
-6.0,8.0,17.0,7.0,27.0,29.0,19.0,74.86669091003657,85.57259590550264,39.42410273701762,107.7427763197987,194.40836924370552
-3.0,16.0,29.0,30.0,31.0,6.0,7.0,85.66297053045871,168.8040368457328,190.4378936683053,56.82445900325159,57.03998609134189
13.0,1.0,16.0,32.0,7.0,31.0,17.0,137.93809273194725,70.68652524468204,26.42643550217889,0.16350613118947255,71.04061500834351
7.0,-16.0,12.0,11.0,17.0,20.0,3.0,141.9854340483403,47.783607379438166,35.826052629063156,140.67622915727534,75.73044920218781
-13.0,2.0,7.0,31.0,21.0,18.0,25.0,25.38584702510045,109.14790287173443,94.56060497356309,180.6325594090564,34.971715941093166
16.0,13.0,21.0,22.0,3.0,33.0,25.0,125.98705973551701,160.19498102420303,44.20457448400976,82.03355564000634,57.28779184906807
-6.0,-10.0,25.0,2.0,6.0,31.0,20.0,99.97828834369554,102.68260680538847,23.69661102198939,96.08109137178518,116.98950862397129
8.0,15.0,29.0,4.0,29.0,25.0,16.0,195.72382154528182,176.94228072328292,124.10358243718504,46.419496876802754,27.88656605360518
15.0,9.0,31.0,19.0,32.0,29.0,14.0,163.5243026946379,65.84687361219339,175.1838175874546,60.105168250934724,91.95966382601041
3.0,6.0,21.0,11.0,21.0,27.0,9.0,94.21170492286375,53.78752712724337,104.4618052267452,6.618163415121847,136.14753838335224
-7.0,6.0,12.0,20.0,8.0,2.0,7.0,192.5541352641846,80.05205482522966,117.49000053404761,186.62845843614087,15.74438439314525
3.0,8.0,23.0,21.0,31.0,23.0,23.0,44.0930031621406,111.4341539542624,7.247751534769775,35.706467590049805,69.19148447943344
-8.0,-6.0,18.0,30.0,17.0,5.0,26.0,174.3371198141487,37.552515417801644,179.8750668936675,158.3359354946544,89.81561161301825
-7.0,10.0,22.0,9.0,16.0,17.0,23.0,124.96213354112966,7.224658298920761,159.84234088908488,106.96720352314071,136.70420013112536
-1.0,10.0,22.0,30.0,8.0,22.0,23.0,48.430258585950405,80.19617535332502,32.487461564629605,151.29002262321293,14.695404501480237
2.0,11.0,27.0,25.0,31.0,5.0,3.0,116.01704399181767,171.3800107390731,15.816233447302297,9.040235848830246,158.81657970836415
6.0,12.0,33.0,2.0,3.0,29.0,10.0,28.873347996768416,1.1644442806724387,84.29611295745762,146.78369412902506,120.60968389302855
-12.0,-12.0,23.0,9.0,12.0,19.0,28.0,115.89350151008928,155.63015179752387,144.53496282656695,15.147148854454251,86.05241680083451
-15.0,14.0,13.0,18.0,24.0,16.0,23.0,104.7844368817378,154.79269538538313,68.24086155546591,121.9423163461069,194.5770638841633
1.0,4.0,9.0,18.0,28.0,12.0,30.0,80.52483688931977,92.07916085820244,164.15763957634707,9.472937976201612,145.1361106479473
-2.0,-6.0,4.0,3.0,19.0,31.0,25.0,176.19931247515527,120.42461151268044,99.06122992313256,14.220885411668927,70.1531090978205
12.0,-5.0,2.0,29.0,22.0,15.0,3.0,61.9577526993283,182.1935736057234,134.34440085679068,126.39721808246603,133.0225145435577
-13.0,4.0,2.0,10.0,5.0,22.0,12.0,141.8433183549262,54.29060336629716,56.61352586431032,113.16952664242868,24.94920992418077
12.0,10.0,23.0,33.0,33.0,19.0,16.0,131.21021687034647,33.77794208171239,141.36323739381925,110.87372751755503,77.06362587042139
-6.0,-8.0,15.0,5.0,26.0,13.0,21.0,102.92973415861361,189.7487271245896,95.56354273804766,132.40909274567477,107.47963228097201
15.0,4.0,6.0,27.0,3.0,12.0,30.0,48.29216797642852,136.75209778737386,116.15285897389434,48.950495624435455,10.23521832560499
-8.0,-7.0,22.0,5.0,17.0,24.0,22.0,37.67480197238859,125.54266440968776,64.22965104131251,27.993138361951697,72.24286441312427
11.0,16.0,17.0,3.0,15.0,6.0,13.0,185.73981435576715,0.07271355735856133,100.48044323974806,142.88891428642086,196.26451976322204
12.0,9.0,12.0,5.0,32.0,19.0,18.0,131.88127260961377,120.25585670239087,45.86799094638834,32.426338737614444,91.51607225891429
6.0,-13.0,11.0,7.0,14.0,25.0,22.0,135.90668906397025,36.867250657191896,3.730106693591173,123.47328109997973,4.58803059961399
15.0,0.0,12.0,25.0,16.0,13.0,20.0,188.26702066489798,121.6818077946403,149.54248253296282,1.075195440936949,32.89982796872197
-10.0,-13.0,15.0,8.0,29.0,31.0,10.0,104.10127180020766,4.610425683580388,113.4419275189024,191.86205651966267,119.05768824997314
11.0,13.0,30.0,8.0,25.0,27.0,3.0,90.80482946915347,6.270778973791313,104.68154500076994,123.45546626799428,146.7432213762752
-15.0,7.0,11.0,32.0,30.0,2.0,30.0,192.77928843786322,33.86455409097802,176.0550425542531,143.0140455561295,158.270582003888
-10.0,-10.0,31.0,26.0,10.0,20.0,21.0,123.88732589028355,71.99812563005068,162.7593972793267,44.43803261730748,58.90861058465278
13.0,4.0,8.0,12.0,22.0,15.0,9.0,177.44666832797736,43.38153663121989,79.19527948335113,56.85013822031475,72.585887859327
14.0,3.0,20.0,10.0,7.0,30.0,4.0,173.05377300050142,181.74805923089914,199.1489710979352,12.743247135389524,103.2536830537033
2.0,9.0,15.0,14.0,23.0,7.0,4.0,71.76474455331174,13.931166456414012,13.635422918577088,110.98888836144644,125.15485697790902
-2.0,5.0,27.0,5.0,10.0,32.0,28.0,100.0590986656352,21.504293087024394,170.83683910619584,59.3137650069586,52.53200237213225
